ID,Sentence,Word_Count,Word,Lex,D3Tok,D3Lex,Readability_Level,Readability_Level_19,Readability_Level_7,Readability_Level_5,Readability_Level_3,Annotator,Document,Source,Book,Author,Domain,Text_Class,split
10500580026,"فقال الصغير أسعد: ""يدهشني أن يحطم القوم الأشجار في رؤوس الجبال! "" ",15,"فقال الصغير أسعد : "" يدهشني أن يحطم القوم الأشجار في رؤوس الجبال ! ""","قال صغير اسعد : "" أدهش أن حطم قوم شجرة في رأس جبل ! ""","ف+ قال ال+ صغير اسعد : "" يدهش +ني أن يحطم ال+ قوم ال+ أشجار في رؤوس ال+ جبال ! ""","ف+ قال ال+ صغير اسعد : "" أدهش +ني أن حطم ال+ قوم ال+ شجرة في رأس ال+ جبل ! """,10-ya,10,4,2,1,IAA,BAREC_GL_قصير الذيل_001.txt,Green Library,Short-Tailed,#,Arts & Humanities,Foundational,train
10500600040,ثم نزل وما هي إلا لحظات، حتى شاهد (منصور) قارب والده يقترب من الشاطئ، ,18,"ثم نزل وما هي إلا لحظات , حتى شاهد ( منصور ) قارب والده يقترب من الشاطئ ,","ثم نزل ما هي إلا لحظة , حتى شاهد ( منصور ) قارب والد ٱقترب من شاطئ ,","ثم نزل و+ ما هي إلا لحظات , حتى شاهد ( منصور ) قارب والد +ه يقترب من ال+ شاطئ ,","ثم نزل و+ ما هي إلا لحظة , حتى شاهد ( منصور ) قارب والد +ه ٱقترب من ال+ شاطئ ,",12-lam,12,5,3,2,IAA,BAREC_GL_مملكة العدل_001.txt,Green Library,The Kingdom of Justice,#,Arts & Humanities,Foundational,train
10500610011,لذلك اعتاد الناس أن يسموه ‹‹وادي الكنوز››.,12,لذلك اعتاد الناس أن يسموه < < وادي الكنوز > > .,ذلك ٱعتاد ناس أن سما < < وادي كنز > > .,ل+ ذلك اعتاد ال+ ناس أن يسمو +ه < < وادي ال+ كنوز > > .,ل+ ذلك ٱعتاد ال+ ناس أن سما +ه < < وادي ال+ كنز > > .,7-zay,7,2,1,1,IAA,BAREC_GL_نهر الذهب_001.txt,Green Library,The River of Gold,#,Arts & Humanities,Foundational,train
10600010006,عالم غريب المعالم ,3,عالم غريب المعالم,عالم غريب معلم,عالم غريب ال+ معالم,عالم غريب ال+ معلم,11-kaf,11,4,2,1,IAA,BAREC_SpacetoonSong_أبطال الديجيتال_001.txt,Spacetoon Songs,Digital Heroes,#,Arts & Humanities,Foundational,train
10600030007,كاندام هيـا إلى الأمام بالعدل والسلام,6,كاندام هيا إلى الأمام بالعدل والسلام,اندام هيأ إلى أمام عدل سلام,ك+ اندام هيأ إلى ال+ أمام ب+ ال+ عدل و+ ال+ سلام,ك+ اندام هيأ إلى ال+ أمام ب+ ال+ عدل و+ ال+ سلام,12-lam,12,5,3,2,IAA,BAREC_SpacetoonSong_أجنحة كاندام_001.txt,Spacetoon Songs,Wings of Gundam,#,Arts & Humanities,Foundational,train
10600120001,في يوم همست في اذني من يمسح عن قلبي حزني,10,في يوم همست في اذني من يمسح عن قلبي حزني,في يوم همس في إذن من مسح عن قلب حزن,في يوم همست في إذن +ي من يمسح عن قلب +ي حزن +ي,في يوم همس في إذن +ي من مسح عن قلب +ي حزن +ي,13-mim,13,5,3,2,IAA,BAREC_SpacetoonSong_الحديقة السرية_001.txt,Spacetoon Songs,The Secret Garden,#,Arts & Humanities,Foundational,train
10600120003,في يوم همست في اذني من يمسح عن قلبي حزني،,11,"في يوم همست في اذني من يمسح عن قلبي حزني ,","في يوم همس في إذن من مسح عن قلب حزن ,","في يوم همست في إذن +ي من يمسح عن قلب +ي حزن +ي ,","في يوم همس في إذن +ي من مسح عن قلب +ي حزن +ي ,",13-mim,13,5,3,2,IAA,BAREC_SpacetoonSong_الحديقة السرية_001.txt,Spacetoon Songs,The Secret Garden,#,Arts & Humanities,Foundational,train
10600160013,بالحق يكون مثل الإعصار.,5,بالحق يكون مثل الإعصار .,حق كان مثل عصر .,ب+ ال+ حق يكون مثل ال+ أعصار .,ب+ ال+ حق كان مثل ال+ عصر .,10-ya,10,4,2,1,IAA,BAREC_SpacetoonSong_السيف القاطع_001.txt,Spacetoon Songs,The Sharp Sword,#,Arts & Humanities,Foundational,train
10600170001,كرة ,1,كرة,كرة,كرة,كرة,1-alif,1,1,1,1,IAA,BAREC_SpacetoonSong_الشبح_001.txt,Spacetoon Songs,The Ghost,#,Arts & Humanities,Foundational,train
10600180009,واحصد الخيرات من الثمار,4,واحصد الخيرات من الثمار,حصد خيرات من ثمر,و+ أحصد ال+ خيرات من ال+ ثمار,و+ حصد ال+ خيرات من ال+ ثمر,8-Ha,8,3,2,1,IAA,BAREC_SpacetoonSong_الصياد الجريء_001.txt,Spacetoon Songs,The Brave Hunter,#,Arts & Humanities,Foundational,train
10600190005,سأمضي في أرضي باحثةً عن سر الطاقة الزرقاء بشوقي وتوقي إلى من يطير معي في الفضاء,16,سأمضي في أرضي باحثة عن سر الطاقة الزرقاء بشوقي وتوقي إلى من يطير معي في الفضاء,مضى في أرض باحث عن سر طاقة أزرق شوق توق إلى من طار مع في فضاء,س+ أمضي في أرض +ي باحثة عن سر ال+ طاقة ال+ زرقاء ب+ شوق +ي و+ توق +ي إلى من يطير مع +ي في ال+ فضاء,س+ مضى في أرض +ي باحث عن سر ال+ طاقة ال+ أزرق ب+ شوق +ي و+ توق +ي إلى من طار مع +ي في ال+ فضاء,13-mim,13,5,3,2,IAA,BAREC_SpacetoonSong_الطاقة الزرقاء_001.txt,Spacetoon Songs,Blue Energy,#,Arts & Humanities,Foundational,train
10600240010,نحن جبال,2,نحن جبال,نحن جبل,نحن جبال,نحن جبل,7-zay,7,2,1,1,IAA,BAREC_SpacetoonSong_الملاذ الأخير_001.txt,Spacetoon Songs,The Final Refuge,#,Arts & Humanities,Foundational,train
10600270001,علم حب لهو مرح جد ونشاط حياة ايكوسان,8,علم حب لهو مرح جد ونشاط حياة ايكوسان,علم حب لهو مرح جد نشاط حياة ايكوسان,علم حب لهو مرح جد و+ نشاط حياة ايكوسان,علم حب لهو مرح جد و+ نشاط حياة ايكوسان,9-ta,9,3,2,1,IAA,BAREC_SpacetoonSong_ايكو سان_001.txt,Spacetoon Songs,Echo San,#,Arts & Humanities,Foundational,train
10600270012,كي نتعلم، كي نستفيد هيا نتابع ايكوسان,8,"كي نتعلم , كي نستفيد هيا نتابع ايكوسان","كي تعلم , كي ٱستفاد هيأ تابع ايكوسان","كي نتعلم , كي نستفيد هيأ نتابع ايكوسان","كي تعلم , كي ٱستفاد هيأ تابع ايكوسان",12-lam,12,5,3,2,IAA,BAREC_SpacetoonSong_ايكو سان_001.txt,Spacetoon Songs,Echo San,#,Arts & Humanities,Foundational,train
10600270013,علم حب لهو مرح جد ونشاط حياة ايكوسان,8,علم حب لهو مرح جد ونشاط حياة ايكوسان,علم حب لهو مرح جد نشاط حياة ايكوسان,علم حب لهو مرح جد و+ نشاط حياة ايكوسان,علم حب لهو مرح جد و+ نشاط حياة ايكوسان,9-ta,9,3,2,1,IAA,BAREC_SpacetoonSong_ايكو سان_001.txt,Spacetoon Songs,Echo San,#,Arts & Humanities,Foundational,train
10600370005,أنرت الطريق ,2,أنرت الطريق,أنار طريق,أنرت ال+ طريق,أنار ال+ طريق,6-waw,6,2,1,1,IAA,BAREC_SpacetoonSong_دراغون بول_001.txt,Spacetoon Songs,Dragon Ball,#,Arts & Humanities,Foundational,train
10600370010,أنرت الطريق ,2,أنرت الطريق,أنار طريق,أنرت ال+ طريق,أنار ال+ طريق,6-waw,6,2,1,1,IAA,BAREC_SpacetoonSong_دراغون بول_001.txt,Spacetoon Songs,Dragon Ball,#,Arts & Humanities,Foundational,train
10600370024,أنرت الطريق ,2,أنرت الطريق,أنار طريق,أنرت ال+ طريق,أنار ال+ طريق,6-waw,6,2,1,1,IAA,BAREC_SpacetoonSong_دراغون بول_001.txt,Spacetoon Songs,Dragon Ball,#,Arts & Humanities,Foundational,train
10600370029,أنرت الطريق ,2,أنرت الطريق,أنار طريق,أنرت ال+ طريق,أنار ال+ طريق,6-waw,6,2,1,1,IAA,BAREC_SpacetoonSong_دراغون بول_001.txt,Spacetoon Songs,Dragon Ball,#,Arts & Humanities,Foundational,train
10600420044,شامل..,3,شامل . .,شامل . .,شامل . .,شامل . .,12-lam,12,5,3,2,IAA,BAREC_SpacetoonSong_شوت_001.txt,Spacetoon Songs,Shot,#,Arts & Humanities,Foundational,train
10600430001,يا صانع السلام,3,يا صانع السلام,يا صانع سلام,يا صانع ال+ سلام,يا صانع ال+ سلام,9-ta,9,3,2,1,IAA,BAREC_SpacetoonSong_صانع السلام_001.txt,Spacetoon Songs,The Peacemaker,#,Arts & Humanities,Foundational,train
10600430002,يا صانع السلام,3,يا صانع السلام,يا صانع سلام,يا صانع ال+ سلام,يا صانع ال+ سلام,9-ta,9,3,2,1,IAA,BAREC_SpacetoonSong_صانع السلام_001.txt,Spacetoon Songs,The Peacemaker,#,Arts & Humanities,Foundational,train
10600430007,تجارب قد صقلت عزمي ,4,تجارب قد صقلت عزمي,تجربة قد صقل عزم,تجارب قد صقلت عزم +ي,تجربة قد صقل عزم +ي,12-lam,12,5,3,2,IAA,BAREC_SpacetoonSong_صانع السلام_001.txt,Spacetoon Songs,The Peacemaker,#,Arts & Humanities,Foundational,train
10600430009,يا صانع السلام,3,يا صانع السلام,يا صانع سلام,يا صانع ال+ سلام,يا صانع ال+ سلام,9-ta,9,3,2,1,IAA,BAREC_SpacetoonSong_صانع السلام_001.txt,Spacetoon Songs,The Peacemaker,#,Arts & Humanities,Foundational,train
10600430010,يا صانع السلام,3,يا صانع السلام,يا صانع سلام,يا صانع ال+ سلام,يا صانع ال+ سلام,9-ta,9,3,2,1,IAA,BAREC_SpacetoonSong_صانع السلام_001.txt,Spacetoon Songs,The Peacemaker,#,Arts & Humanities,Foundational,train
10600430013,سأجعل الالام دافعي نحو الأمام,5,سأجعل الالام دافعي نحو الأمام,جعل ألم دافع نحو أمام,س+ أجعل ال+ آلام دافع +ي نحو ال+ أمام,س+ جعل ال+ ألم دافع +ي نحو ال+ أمام,13-mim,13,5,3,2,IAA,BAREC_SpacetoonSong_صانع السلام_001.txt,Spacetoon Songs,The Peacemaker,#,Arts & Humanities,Foundational,train
10600430017,سأجعل الالام دافعي نحو الأمام,5,سأجعل الالام دافعي نحو الأمام,جعل ألم دافع نحو أمام,س+ أجعل ال+ آلام دافع +ي نحو ال+ أمام,س+ جعل ال+ ألم دافع +ي نحو ال+ أمام,13-mim,13,5,3,2,IAA,BAREC_SpacetoonSong_صانع السلام_001.txt,Spacetoon Songs,The Peacemaker,#,Arts & Humanities,Foundational,train
10600430018,يا صانع السلام,3,يا صانع السلام,يا صانع سلام,يا صانع ال+ سلام,يا صانع ال+ سلام,9-ta,9,3,2,1,IAA,BAREC_SpacetoonSong_صانع السلام_001.txt,Spacetoon Songs,The Peacemaker,#,Arts & Humanities,Foundational,train
10600450004,وتهدينا الحياة اضواء في اخر النفق,6,وتهدينا الحياة اضواء في اخر النفق,أهدى حياة ضوء في آخر نفق,و+ تهدي +نا ال+ حياة أضواء في آخر ال+ نفق,و+ أهدى +نا ال+ حياة ضوء في آخر ال+ نفق,10-ya,10,4,2,1,IAA,BAREC_SpacetoonSong_عهد الأصدقاء_001.txt,Spacetoon Songs,The Pact of Friends,#,Arts & Humanities,Foundational,train
10700030040,الدجاج يفرخ.,3,الدجاج يفرخ .,دجاج فرخ .,ال+ دجاج يفرخ .,ال+ دجاج فرخ .,7-zay,7,2,1,1,IAA,BAREC_chatGPT_3.5_200_sents_2to4_words_001.txt,chatGPT,#,#,Arts & Humanities,Foundational,train
10700030043,الفاكهة لذيذة.,3,الفاكهة لذيذة .,فاكهة لذيذ .,ال+ فاكهة لذيذة .,ال+ فاكهة لذيذ .,5-ha,5,2,1,1,IAA,BAREC_chatGPT_3.5_200_sents_2to4_words_001.txt,chatGPT,#,#,Arts & Humanities,Foundational,train
10700030114,الحيوانات تلعب وتستمتع.,4,الحيوانات تلعب وتستمتع .,حيوان لعب ٱستمتع .,ال+ حيوانات تلعب و+ تستمتع .,ال+ حيوان لعب و+ ٱستمتع .,6-waw,6,2,1,1,IAA,BAREC_chatGPT_3.5_200_sents_2to4_words_001.txt,chatGPT,#,#,Arts & Humanities,Foundational,train
10700030162,الطقس غائم وبارد وغير مستقر.,6,الطقس غائم وبارد وغير مستقر .,طقس غائم بارد غير مستقر .,ال+ طقس غائم و+ بارد و+ غير مستقر .,ال+ طقس غائم و+ بارد و+ غير مستقر .,8-Ha,8,3,2,1,IAA,BAREC_chatGPT_3.5_200_sents_2to4_words_001.txt,chatGPT,#,#,Arts & Humanities,Foundational,train
10800010002,طار وصفـَّق,2,طار وصفق,طار صفق,طار و+ صفق,طار و+ صفق,6-waw,6,2,1,1,IAA,BAREC_Other_لغتي_تغني_بيان_صفدي_001.txt,My Language Sings,My Language Sings,Bayan Safadi,Arts & Humanities,Foundational,train
10800030022,مَنْ صوتُهُ الخُوارُ     هل يا ترى الحمارُ؟,8,من صوته الخوار هل يا ترى الحمار ؟,من صوت خوار هل يا تري حمار ؟,من صوت +ه ال+ خوار هل يا تري ال+ حمار ؟,من صوت +ه ال+ خوار هل يا تري ال+ حمار ؟,10-ya,10,4,2,1,IAA,BAREC_Other_لغتي_تغني_بيان_صفدي_003.txt,My Language Sings,My Language Sings,Bayan Safadi,Arts & Humanities,Foundational,train
10800070035,أنا مَمْــــــدودهْ   مثْلُ العُــــودهْ,4,أنا ممدوده مثل العوده,أنا ممدود مثل عودة,أنا ممدودة مثل ال+ عودة,أنا ممدود مثل ال+ عودة,3-jim,3,1,1,1,IAA,BAREC_Other_لغتي_تغني_بيان_صفدي_007.txt,My Language Sings,My Language Sings,Bayan Safadi,Arts & Humanities,Foundational,train
10800090005,قـالَ يقـــولُ    مـالَ  يميـلُ,4,قال يقول مال يميل,قال قال مال مال,قال يقول مال يميل,قال قال مال مال,6-waw,6,2,1,1,IAA,BAREC_Other_لغتي_تغني_بيان_صفدي_009.txt,My Language Sings,My Language Sings,Bayan Safadi,Arts & Humanities,Foundational,train
